idade,renda_anual,tipo_propriedade,tempo_de_emprego,objetivo,classificacao,valor_emprestimo,taxa_juros,devedor,relacao_emprestimo_renda,foi_inadimplente
22,57000,Hipotecado,6.0,Educação,B,25000,9.01,0,0.44,N
22,50004,Hipotecado,5.0,Educação,D,14000,15.58,0,0.28,N
24,33600,Alugado,2.0,Pessoal,A,9450,7.66,1,0.28,N
36,100000,Hipotecado,2.0,Educação,A,8000,6.76,0,0.08,N
41,90000,Hipotecado,4.0,Empreendimento,C,15000,13.49,0,0.17,N
29,61200,Hipotecado,2.0,Médico,F,15000,17.58,1,0.21,N
22,96000,Alugado,3.0,Quitação de dívidas,C,12000,13.61,0,0.13,S
22,34500,Alugado,0.0,Quitação de dívidas,C,10000,13.79,0,0.29,N
28,46000,Hipotecado,3.0,Educação,D,16750,14.96,0,0.36,N
21,84000,Hipotecado,5.0,Educação,B,2500,9.99,0,0.03,N
24,63000,Hipotecado,8.0,Pessoal,C,11400,13.79,0,0.18,N
24,33000,Alugado,8.0,Médico,B,6400,9.99,0,0.19,N
33,105000,Hipotecado,6.0,Pessoal,C,5150,12.41,0,0.05,S
24,75600,Hipotecado,5.0,Empreendimento,A,7200,5.99,0,0.1,N
22,31000,Alugado,5.0,Pessoal,B,5550,11.36,1,0.18,N
33,44000,Alugado,3.0,Médico,B,2725,12.18,1,0.06,N
23,58000,Alugado,4.0,Educação,C,1200,15.23,0,0.02,N
24,120000,Alugado,8.0,Educação,B,25000,10.65,0,0.21,N
25,29328,Hipotecado,9.0,Quitação de dívidas,A,10000,7.74,0,0.34,N
26,22000,Hipotecado,3.0,Quitação de dívidas,B,3825,10.65,0,0.17,N
42,55392,Alugado,17.0,Quitação de dívidas,D,7000,15.95,1,0.13,S
23,36000,Próprio,1.0,Empreendimento,A,1800,6.54,0,0.05,N
26,20000,Alugado,0.0,Pessoal,C,4000,13.79,0,0.2,S
23,72000,Alugado,3.0,Quitação de dívidas,B,14400,11.14,0,0.2,N
27,69476,Alugado,3.0,Empreendimento,A,6500,6.17,0,0.09,N
27,81000,Alugado,4.0,Empreendimento,B,6000,11.86,0,0.07,N
23,19200,Alugado,3.0,Empreendimento,C,3000,12.99,1,0.16,S
22,58000,Hipotecado,4.0,Médico,A,11050,6.54,0,0.19,N
22,110196,Hipotecado,6.0,Médico,B,25000,11.49,0,0.23,N
23,78000,Alugado,3.0,Empreendimento,B,20000,11.58,0,0.26,N
24,66000,Alugado,2.0,Empreendimento,B,7000,11.49,0,0.11,N
23,22800,Hipotecado,3.0,Pessoal,A,4800,5.79,0,0.21,N
25,128000,Hipotecado,4.0,Reforma Casa,B,10000,11.58,1,0.08,N
23,31200,Alugado,0.0,Médico,E,15250,17.93,1,0.49,N
25,34000,Alugado,0.0,Reforma Casa,B,5925,11.11,1,0.17,N
22,33996,Alugado,6.0,Empreendimento,D,15000,14.96,1,0.44,S
24,49296,Alugado,8.0,Educação,A,5000,7.88,0,0.1,N
27,102000,Hipotecado,1.0,Empreendimento,C,15000,12.84,0,0.15,N
28,75000,Alugado,0.0,Empreendimento,A,6000,7.49,0,0.08,N
32,59363,Alugado,2.0,Pessoal,C,6000,13.22,0,0.1,S
25,36000,Alugado,0.0,Médico,B,12000,9.91,1,0.33,N
25,58000,Hipotecado,5.0,Reforma Casa,D,10000,13.24,0,0.17,N
22,34800,Hipotecado,3.0,Quitação de dívidas,C,1500,13.49,0,0.04,S
22,45000,Alugado,3.0,Educação,B,5500,10.38,0,0.12,N
37,57552,Hipotecado,0.0,Quitação de dívidas,A,15000,9.63,0,0.26,N
31,105000,Alugado,9.0,Reforma Casa,B,15000,10.59,0,0.14,N
26,85000,Hipotecado,4.0,Médico,B,2750,9.33,1,0.03,N
25,102000,Hipotecado,3.0,Quitação de dívidas,A,11200,7.91,0,0.11,N
27,47232,Próprio,10.0,Médico,A,8000,5.42,0,0.17,N
33,34000,Alugado,4.0,Médico,D,10000,15.33,1,0.29,S
28,72000,Hipotecado,12.0,Empreendimento,E,16000,15.95,0,0.22,N
28,114000,Hipotecado,13.0,Reforma Casa,A,26000,8.49,0,0.23,N
30,120000,Hipotecado,15.0,Educação,A,11000,6.03,0,0.09,N
33,54072,Hipotecado,1.0,Quitação de dívidas,A,3000,6.99,0,0.06,N
26,62900,Alugado,2.0,Médico,C,20000,13.85,1,0.27,N
28,52000,Alugado,12.0,Reforma Casa,C,5000,13.48,0,0.1,S
25,39000,Hipotecado,9.0,Reforma Casa,C,3000,13.99,0,0.08,S
41,56448,Alugado,5.0,Empreendimento,B,10000,9.99,0,0.18,N
26,88000,Alugado,10.0,Pessoal,B,12000,12.42,0,0.14,N
33,50000,Alugado,1.0,Quitação de dívidas,A,9000,7.51,0,0.18,N
21,70500,Alugado,5.0,Empreendimento,A,15000,8.0,0,0.21,N
24,62100,Hipotecado,8.0,Educação,C,6000,12.53,0,0.1,N
22,59000,Hipotecado,4.0,Educação,A,20000,6.91,0,0.34,N
26,108000,Hipotecado,1.0,Educação,A,6000,7.49,0,0.06,N
31,80000,Alugado,3.0,Empreendimento,A,10000,7.66,0,0.13,N
32,63800,Alugado,6.0,Reforma Casa,D,11200,14.74,0,0.18,N
21,22000,Próprio,2.0,Quitação de dívidas,D,4000,15.05,0,0.18,N
21,42000,Hipotecado,6.0,Educação,A,3500,7.51,0,0.08,N
25,15600,Alugado,3.0,Pessoal,A,4500,7.51,1,0.29,N
24,51500,Alugado,6.0,Empreendimento,B,20000,12.21,1,0.39,N
25,36228,Alugado,4.0,Médico,A,2500,7.66,1,0.07,N
26,45000,Hipotecado,0.0,Quitação de dívidas,C,7750,12.53,0,0.17,N
22,32500,Hipotecado,5.0,Quitação de dívidas,B,14500,11.99,0,0.45,N
25,65004,Hipotecado,9.0,Médico,A,4500,6.92,0,0.07,N
38,46000,Alugado,1.0,Médico,B,12000,9.91,0,0.26,N
26,39990,Hipotecado,3.0,Reforma Casa,C,2400,14.27,0,0.06,S
24,40000,Alugado,4.0,Pessoal,B,20000,12.53,1,0.5,N
36,75996,Alugado,6.0,Médico,A,16000,8.94,0,0.21,N
22,16800,Alugado,2.0,Quitação de dívidas,C,4000,14.27,1,0.24,N
24,31200,Alugado,3.0,Quitação de dívidas,B,4000,12.42,0,0.13,N
22,96000,Hipotecado,0.0,Educação,A,3000,7.9,0,0.03,N
22,40000,Alugado,2.0,Educação,A,10000,7.14,0,0.25,N
34,42000,Hipotecado,1.0,Quitação de dívidas,C,10000,14.65,0,0.24,N
22,60000,Hipotecado,6.0,Educação,C,2000,12.61,0,0.03,S
34,87360,Hipotecado,11.0,Pessoal,B,12000,11.11,0,0.14,N
29,68500,Alugado,4.0,Empreendimento,B,10000,12.53,0,0.15,N
23,56000,Alugado,2.0,Pessoal,B,12000,10.75,0,0.21,N
23,25480,Hipotecado,7.0,Pessoal,B,5000,9.99,0,0.2,N
24,26400,Próprio,8.0,Empreendimento,B,3000,10.59,0,0.11,N
32,107800,Próprio,3.0,Educação,C,5200,14.65,0,0.05,S
30,38400,Alugado,6.0,Quitação de dívidas,C,1600,13.49,0,0.04,N
22,40000,Alugado,2.0,Quitação de dívidas,C,5025,13.43,0,0.13,N
22,62000,Próprio,1.0,Empreendimento,B,10000,11.58,0,0.16,N
32,1200000,Hipotecado,1.0,Empreendimento,A,12000,7.51,0,0.01,N
27,71000,Próprio,0.0,Empreendimento,E,5000,17.39,1,0.07,N
22,40000,Alugado,4.0,Quitação de dívidas,B,14125,11.49,1,0.35,N
29,32000,Alugado,5.0,Pessoal,D,9000,16.77,0,0.28,N
29,68000,Alugado,2.0,Pessoal,C,10000,14.27,0,0.15,N
22,48000,Alugado,6.0,Quitação de dívidas,A,16500,8.9,1,0.34,N
25,38060,Alugado,9.0,Quitação de dívidas,B,2500,12.53,0,0.07,N
37,85000,Hipotecado,4.0,Reforma Casa,B,5500,12.69,0,0.06,N
23,33000,Alugado,4.0,Empreendimento,B,18000,9.91,1,0.55,N
23,105000,Hipotecado,5.0,Educação,B,20000,11.49,0,0.19,N
35,50004,Alugado,2.0,Médico,C,12000,13.47,0,0.24,S
29,24000,Alugado,6.0,Pessoal,B,5000,10.74,0,0.21,N
23,145000,Hipotecado,0.0,Educação,A,14400,5.79,0,0.1,N
25,34000,Hipotecado,9.0,Médico,A,2000,7.66,1,0.06,N
33,98000,Hipotecado,3.0,Empreendimento,B,25000,11.83,0,0.26,N
29,100000,Alugado,4.0,Empreendimento,A,10000,9.63,0,0.1,N
26,44000,Alugado,0.0,Reforma Casa,D,18225,14.91,1,0.41,N
23,45000,Alugado,7.0,Educação,D,4000,14.96,0,0.09,N
24,73500,Alugado,7.0,Médico,C,15000,13.16,0,0.2,S
22,31680,Alugado,6.0,Educação,B,6000,11.12,0,0.19,N
36,98240,Hipotecado,4.0,Pessoal,E,20000,16.35,0,0.2,N
28,105500,Alugado,1.0,Quitação de dívidas,A,31000,8.49,0,0.29,N
23,35500,Hipotecado,0.0,Médico,C,3000,11.28,0,0.08,S
33,70000,Alugado,6.0,Pessoal,D,12000,15.65,0,0.17,S
24,55008,Alugado,6.0,Empreendimento,E,10000,14.93,0,0.18,S
32,40000,Hipotecado,12.0,Educação,B,9000,10.59,0,0.23,N
32,84000,Hipotecado,15.0,Médico,A,15000,6.91,0,0.18,N
26,91800,Hipotecado,10.0,Médico,E,10000,16.32,1,0.09,S
27,40000,Alugado,8.0,Pessoal,B,12000,10.37,0,0.3,N
24,51500,Alugado,6.0,Quitação de dívidas,B,20000,12.21,1,0.39,N
36,51000,Hipotecado,2.0,Médico,E,10000,15.68,1,0.2,N
21,13806,Alugado,6.0,Educação,C,4750,12.73,1,0.34,S
22,83000,Alugado,6.0,Quitação de dívidas,E,24000,19.69,1,0.29,N
26,90000,Hipotecado,10.0,Reforma Casa,B,5175,11.99,0,0.06,N
27,100000,Alugado,1.0,Quitação de dívidas,C,35000,16.11,1,0.35,N
47,44000,Próprio,3.0,Reforma Casa,B,4000,11.14,0,0.09,N
24,44582,Hipotecado,8.0,Pessoal,A,5600,7.49,0,0.13,N
23,46728,Alugado,2.0,Pessoal,B,2650,10.59,0,0.06,N
24,113000,Hipotecado,5.0,Educação,B,17950,11.99,0,0.16,N
29,36000,Alugado,6.0,Empreendimento,A,12000,7.49,1,0.33,N
34,65000,Hipotecado,5.0,Educação,B,21200,9.99,0,0.33,N
23,78500,Alugado,7.0,Médico,C,20000,13.85,0,0.25,S
22,40000,Alugado,2.0,Quitação de dívidas,B,8000,11.36,0,0.2,N
22,71004,Alugado,6.0,Pessoal,B,1800,11.12,0,0.03,N
29,30000,Alugado,5.0,Reforma Casa,B,8000,12.69,1,0.27,N
46,82000,Alugado,2.0,Educação,B,16000,10.99,0,0.2,N
23,50000,Hipotecado,5.0,Pessoal,B,9000,11.14,0,0.18,N
28,70000,Hipotecado,4.0,Quitação de dívidas,B,5000,11.71,0,0.07,N
23,32000,Hipotecado,4.0,Educação,A,1200,7.68,0,0.04,N
34,41600,Hipotecado,16.0,Quitação de dívidas,A,17500,6.17,0,0.42,N
22,54000,Hipotecado,4.0,Educação,D,5000,15.62,0,0.09,N
25,24000,Alugado,4.0,Reforma Casa,B,10000,9.91,1,0.42,N
21,29000,Alugado,2.0,Empreendimento,C,12250,13.61,1,0.42,N
24,60000,Alugado,8.0,Educação,A,16800,6.54,0,0.28,N
26,80000,Hipotecado,5.0,Empreendimento,D,12000,16.29,0,0.15,N
23,39996,Alugado,6.0,Pessoal,B,12000,9.63,0,0.3,N
24,45000,Alugado,0.0,Médico,A,3600,6.91,0,0.08,N
37,60000,Alugado,1.0,Empreendimento,D,10000,15.99,1,0.17,S
34,138000,Hipotecado,18.0,Reforma Casa,E,2400,19.91,1,0.02,S
21,57000,Alugado,5.0,Quitação de dívidas,A,12000,7.29,0,0.21,N
40,62400,Hipotecado,7.0,Educação,F,7000,19.13,0,0.11,N
24,65000,Próprio,3.0,Pessoal,B,6000,11.36,0,0.09,N
22,41300,Alugado,6.0,Educação,B,4800,11.89,0,0.12,N
25,60000,Próprio,8.0,Educação,B,14000,11.12,0,0.23,N
30,134500,Hipotecado,9.0,Quitação de dívidas,C,24000,15.96,0,0.18,S
25,25000,Próprio,4.0,Empreendimento,B,2000,10.99,0,0.08,N
26,35000,Alugado,0.0,Quitação de dívidas,D,8000,15.31,1,0.23,S
23,51000,Alugado,6.0,Quitação de dívidas,C,13500,12.23,0,0.26,S
24,38000,Alugado,2.0,Pessoal,C,12000,13.23,1,0.32,S
24,60000,Hipotecado,0.0,Quitação de dívidas,A,6000,5.42,0,0.1,N
24,10980,Próprio,0.0,Pessoal,A,1500,7.29,0,0.14,N
22,72000,Hipotecado,6.0,Quitação de dívidas,A,3500,5.42,0,0.05,N
23,21000,Próprio,2.0,Empreendimento,C,6000,15.27,0,0.29,N
34,53549,Hipotecado,17.0,Quitação de dívidas,A,14200,6.99,0,0.27,N
23,38400,Hipotecado,2.0,Quitação de dívidas,D,15000,17.27,1,0.39,N
27,45000,Hipotecado,7.0,Pessoal,A,12000,6.91,0,0.27,N
42,58752,Alugado,8.0,Médico,B,3000,10.01,0,0.05,N
35,40792,Alugado,2.0,Empreendimento,B,2600,12.53,0,0.06,N
41,69000,Alugado,15.0,Quitação de dívidas,D,4000,16.29,1,0.06,N
23,80000,Alugado,5.0,Pessoal,A,10000,8.49,0,0.13,N
28,49900,Alugado,6.0,Reforma Casa,C,7000,14.27,1,0.14,N
30,25056,Hipotecado,3.0,Reforma Casa,B,2000,12.42,0,0.08,N
29,34000,Próprio,2.0,Empreendimento,E,14400,16.0,0,0.42,S
29,42000,Alugado,0.0,Médico,B,11000,10.38,0,0.26,N
29,33000,Alugado,4.0,Reforma Casa,E,7650,19.29,1,0.23,S
21,60000,Alugado,3.0,Educação,B,10000,12.18,0,0.17,N
36,68000,Outros,2.0,Pessoal,A,7200,9.63,0,0.11,N
25,55200,Hipotecado,5.0,Educação,B,4225,12.42,0,0.08,N
21,15000,Próprio,0.0,Reforma Casa,C,3175,11.54,1,0.21,S
37,51000,Hipotecado,3.0,Quitação de dívidas,C,12800,12.84,0,0.25,N
25,60000,Alugado,9.0,Médico,B,7000,10.36,0,0.12,N
26,50000,Próprio,10.0,Empreendimento,A,9825,7.9,0,0.2,N
62,16800,Alugado,0.0,Empreendimento,A,2500,6.91,0,0.15,N
32,128000,Alugado,11.0,Empreendimento,C,10000,13.85,1,0.08,S
33,35000,Hipotecado,15.0,Médico,C,12000,13.11,0,0.34,S
26,34000,Alugado,2.0,Médico,B,13000,9.63,1,0.38,N
24,60000,Alugado,2.0,Médico,C,5000,13.99,0,0.08,S
35,52000,Hipotecado,7.0,Quitação de dívidas,A,7000,6.03,0,0.13,N
34,64000,Alugado,5.0,Educação,B,15000,10.25,0,0.23,N
31,85000,Hipotecado,15.0,Pessoal,A,4500,6.54,0,0.05,N
26,155000,Alugado,7.0,Quitação de dívidas,B,24000,10.99,0,0.15,N
21,34000,Outros,3.0,Empreendimento,E,9600,15.68,1,0.28,S
34,150000,Hipotecado,14.0,Empreendimento,E,25000,16.7,0,0.17,S
25,42504,Hipotecado,9.0,Médico,A,10000,7.29,0,0.24,N
34,14000,Alugado,3.0,Pessoal,C,5000,13.35,1,0.36,N
23,32000,Alugado,5.0,Médico,A,10000,7.29,1,0.31,N
23,52000,Alugado,5.0,Pessoal,D,4600,14.96,1,0.09,N
52,83200,Alugado,0.0,Quitação de dívidas,C,8000,15.96,0,0.1,S
32,50000,Alugado,3.0,Reforma Casa,B,11100,10.59,0,0.22,N
29,40000,Hipotecado,9.0,Pessoal,A,5000,6.99,0,0.13,N
31,66000,Hipotecado,9.0,Empreendimento,E,22000,16.63,0,0.33,S
25,42000,Alugado,8.0,Médico,A,7000,5.79,0,0.17,N
32,38300,Alugado,4.0,Médico,B,5000,10.25,0,0.13,N
35,350000,Hipotecado,10.0,Empreendimento,D,35000,17.49,0,0.1,N
23,52000,Alugado,7.0,Empreendimento,B,7500,10.38,0,0.14,N
22,54000,Alugado,6.0,Educação,C,10000,13.79,1,0.19,N
23,71000,Alugado,7.0,Pessoal,A,11300,7.49,0,0.16,N
45,52680,Alugado,0.0,Médico,A,13000,6.92,0,0.25,N
24,53500,Alugado,0.0,Reforma Casa,A,9800,6.17,0,0.18,N
23,42179,Hipotecado,1.0,Educação,A,10000,5.42,0,0.24,N
30,81120,Próprio,3.0,Pessoal,B,18000,10.75,0,0.22,N
22,65338,Hipotecado,6.0,Educação,B,6500,11.71,0,0.1,N
34,50000,Hipotecado,11.0,Empreendimento,A,4000,8.9,0,0.08,N
22,71000,Alugado,6.0,Educação,A,1500,6.99,0,0.02,N
26,34320,Alugado,2.0,Educação,A,9000,6.62,1,0.26,N
22,27800,Alugado,3.0,Médico,A,6800,8.49,0,0.24,N
23,85000,Hipotecado,1.0,Empreendimento,B,10000,10.36,0,0.12,N
22,55000,Alugado,7.0,Educação,B,6000,9.25,0,0.11,N
30,100800,Hipotecado,5.0,Empreendimento,B,22000,12.42,0,0.22,N
32,32400,Alugado,4.0,Reforma Casa,B,4800,9.99,1,0.15,N
35,62496,Alugado,6.0,Empreendimento,D,12000,14.11,0,0.19,S
24,19000,Alugado,4.0,Médico,A,3500,7.88,1,0.18,N
22,53000,Alugado,2.0,Empreendimento,A,9600,7.66,0,0.18,N
22,69528,Alugado,6.0,Pessoal,C,6000,12.99,0,0.09,S
31,90400,Hipotecado,9.0,Médico,B,9500,10.37,0,0.11,N
22,29000,Hipotecado,6.0,Pessoal,A,12000,5.42,1,0.41,N
22,67500,Alugado,1.0,Empreendimento,B,7500,9.76,0,0.11,N
28,285000,Hipotecado,4.0,Pessoal,E,25000,16.32,0,0.09,N
37,54000,Hipotecado,21.0,Quitação de dívidas,D,25000,15.57,1,0.46,S
24,28800,Hipotecado,1.0,Pessoal,B,3500,9.99,0,0.12,N
22,50000,Alugado,1.0,Médico,A,7500,8.94,0,0.15,N
23,143000,Alugado,2.0,Médico,A,16000,6.03,0,0.11,N
31,27000,Alugado,7.0,Reforma Casa,A,6000,8.94,1,0.22,N
29,72000,Hipotecado,13.0,Empreendimento,A,22100,7.29,0,0.31,N
26,75000,Alugado,5.0,Médico,A,20000,6.91,0,0.27,N
25,200000,Hipotecado,9.0,Pessoal,C,23050,14.35,0,0.12,N
33,126000,Hipotecado,17.0,Reforma Casa,A,9500,5.42,0,0.08,N
26,14000,Alugado,8.0,Reforma Casa,B,3450,12.69,1,0.25,N
24,52000,Alugado,5.0,Reforma Casa,B,10000,11.99,0,0.19,N
31,95000,Hipotecado,1.0,Quitação de dívidas,B,25000,10.08,0,0.26,N
24,120000,Hipotecado,8.0,Reforma Casa,B,14000,10.74,0,0.12,N
25,51000,Hipotecado,6.0,Pessoal,E,16750,16.4,0,0.33,N
29,38000,Alugado,13.0,Quitação de dívidas,A,15000,6.91,1,0.39,N
26,140000,Hipotecado,10.0,Empreendimento,B,24250,12.53,0,0.17,N
22,33996,Próprio,0.0,Empreendimento,D,10000,14.96,0,0.29,S
35,66000,Alugado,0.0,Reforma Casa,B,18000,9.99,0,0.27,N
30,75000,Alugado,9.0,Pessoal,D,25000,15.2,1,0.33,N
25,30000,Próprio,1.0,Pessoal,A,3000,9.63,0,0.1,N
24,45000,Outros,8.0,Médico,A,7500,8.32,0,0.17,N
24,55000,Hipotecado,4.0,Quitação de dívidas,C,1600,13.79,0,0.03,N
35,92000,Hipotecado,11.0,Empreendimento,A,12000,6.99,0,0.13,N
35,106000,Hipotecado,8.0,Quitação de dívidas,C,15000,15.96,0,0.14,N
26,32000,Alugado,1.0,Médico,C,7500,13.79,0,0.23,S
29,54000,Alugado,5.0,Reforma Casa,C,10000,13.49,1,0.19,S
22,50000,Alugado,3.0,Quitação de dívidas,B,6000,10.25,0,0.12,N
39,57996,Hipotecado,10.0,Reforma Casa,A,8000,7.88,0,0.14,N
23,74000,Alugado,1.0,Educação,C,3500,12.87,0,0.05,S
25,75000,Próprio,6.0,Médico,A,11000,8.49,0,0.15,N
37,135000,Alugado,1.0,Empreendimento,A,10000,7.74,0,0.07,N
29,28000,Alugado,2.0,Pessoal,D,5000,16.07,1,0.18,N
21,200000,Hipotecado,5.0,Educação,C,16000,14.65,0,0.08,N
64,24000,Alugado,1.0,Médico,A,3000,6.99,0,0.13,N
37,92000,Alugado,0.0,Empreendimento,B,21000,11.63,0,0.23,N
41,171194,Hipotecado,9.0,Reforma Casa,B,25000,11.12,0,0.15,N
42,42000,Próprio,4.0,Empreendimento,A,12000,6.03,0,0.29,N
22,52000,Hipotecado,6.0,Educação,D,10000,13.87,1,0.19,S
23,22000,Hipotecado,5.0,Quitação de dívidas,A,1550,7.49,1,0.07,N
23,80832,Próprio,0.0,Médico,D,15000,15.65,0,0.19,N
23,71004,Próprio,1.0,Educação,C,15000,13.47,0,0.21,S
23,75000,Hipotecado,0.0,Quitação de dívidas,A,12000,6.92,0,0.16,N
23,85000,Alugado,0.0,Quitação de dívidas,A,7175,7.49,0,0.08,N
25,55000,Alugado,1.0,Médico,A,7200,7.9,0,0.13,N
34,95000,Alugado,5.0,Empreendimento,C,18600,13.57,0,0.2,S
28,108800,Hipotecado,3.0,Médico,E,35000,16.4,1,0.27,S
23,90000,Hipotecado,7.0,Educação,B,8000,10.36,0,0.09,N
36,100000,Hipotecado,5.0,Médico,A,9350,7.51,0,0.09,N
25,46000,Alugado,4.0,Educação,B,15625,9.91,1,0.34,N
29,38600,Próprio,9.0,Empreendimento,C,1600,12.84,0,0.04,S
25,58000,Alugado,0.0,Médico,C,22000,14.65,1,0.38,N
23,60000,Alugado,1.0,Quitação de dívidas,A,3000,7.51,0,0.05,N
23,69000,Próprio,7.0,Médico,A,9000,5.99,0,0.13,N
23,49000,Hipotecado,7.0,Médico,D,5000,15.21,1,0.1,N
29,72000,Alugado,1.0,Empreendimento,B,6000,9.63,0,0.08,N
23,60000,Alugado,4.0,Educação,C,9800,13.49,0,0.16,N
29,36000,Alugado,1.0,Quitação de dívidas,B,12000,12.21,1,0.33,N
23,40000,Alugado,4.0,Empreendimento,A,9000,7.49,0,0.23,N
27,27000,Hipotecado,4.0,Empreendimento,A,4300,5.99,0,0.16,N
38,100000,Alugado,0.0,Quitação de dívidas,C,14000,13.23,0,0.14,S
23,25100,Próprio,7.0,Educação,D,10800,14.59,0,0.43,S
31,83000,Alugado,5.0,Pessoal,B,6300,10.65,0,0.08,N
29,65000,Hipotecado,13.0,Educação,D,10000,15.33,0,0.15,S
22,30996,Alugado,6.0,Educação,A,8000,7.14,1,0.26,N
25,34600,Alugado,0.0,Educação,A,8950,6.17,0,0.26,N
27,65000,Hipotecado,11.0,Pessoal,A,3000,7.51,0,0.05,N
23,25200,Próprio,3.0,Educação,B,1000,11.48,0,0.04,N
23,78000,Hipotecado,1.0,Educação,B,16000,11.89,0,0.21,N
23,32400,Alugado,6.0,Empreendimento,B,3000,10.0,0,0.09,N
25,30600,Alugado,0.0,Médico,E,14500,17.04,1,0.47,N
24,55000,Alugado,4.0,Empreendimento,A,5000,8.0,0,0.09,N
24,42000,Hipotecado,8.0,Pessoal,B,12000,10.38,0,0.29,N
25,28000,Alugado,8.0,Educação,B,2400,11.49,0,0.09,N
28,131040,Hipotecado,0.0,Empreendimento,C,10000,13.35,0,0.08,S
22,24000,Hipotecado,1.0,Empreendimento,C,5000,14.65,1,0.21,N
36,56650,Hipotecado,16.0,Empreendimento,C,12000,13.72,0,0.21,N
26,40000,Alugado,3.0,Pessoal,B,13250,11.71,1,0.33,N
22,38500,Alugado,1.0,Médico,B,9000,10.83,0,0.23,N
29,162480,Hipotecado,2.0,Pessoal,B,25000,12.42,0,0.15,N
32,39000,Hipotecado,7.0,Reforma Casa,D,2800,12.17,1,0.07,S
21,72500,Alugado,3.0,Educação,C,14000,13.49,0,0.19,S
25,108000,Hipotecado,9.0,Pessoal,B,4800,12.42,0,0.04,N
24,92341,Alugado,9.0,Quitação de dívidas,A,12000,7.51,0,0.13,N
29,120000,Hipotecado,5.0,Médico,B,9000,10.25,0,0.07,N
24,30000,Alugado,0.0,Pessoal,E,10000,19.29,1,0.33,N
24,45000,Alugado,0.0,Empreendimento,A,2000,7.51,0,0.04,N
23,30000,Alugado,2.0,Educação,B,8000,12.42,0,0.27,N
24,72996,Alugado,2.0,Pessoal,B,5500,11.49,0,0.08,N
26,75000,Hipotecado,4.0,Reforma Casa,A,12000,6.92,0,0.16,N
25,74800,Alugado,2.0,Médico,B,25000,10.99,1,0.28,N
26,78000,Hipotecado,4.0,Pessoal,B,1750,10.36,0,0.02,N
30,36000,Hipotecado,4.0,Empreendimento,C,5000,13.85,0,0.14,N
39,35000,Alugado,8.0,Educação,C,8000,13.22,0,0.23,S
22,61500,Hipotecado,5.0,Empreendimento,A,30000,6.62,0,0.49,N
31,13000,Alugado,6.0,Reforma Casa,B,7000,9.62,1,0.54,N
26,95000,Hipotecado,10.0,Empreendimento,C,15000,15.96,0,0.16,S
31,30000,Próprio,2.0,Empreendimento,A,10000,7.88,0,0.33,N
23,59300,Alugado,1.0,Médico,A,3000,9.63,0,0.05,N
31,45000,Hipotecado,12.0,Pessoal,A,6000,9.32,0,0.13,N
23,90000,Hipotecado,1.0,Educação,A,4000,5.42,0,0.04,N
24,94102,Hipotecado,8.0,Médico,C,8475,12.99,1,0.08,N
37,32000,Próprio,8.0,Reforma Casa,A,12150,6.62,0,0.38,N
30,72516,Alugado,11.0,Pessoal,C,5000,13.85,0,0.07,S
48,39915,Alugado,15.0,Empreendimento,A,20000,7.49,1,0.5,N
23,75000,Alugado,7.0,Pessoal,B,12000,12.53,0,0.16,N
22,47500,Hipotecado,6.0,Empreendimento,A,6000,7.9,0,0.13,N
41,100000,Alugado,3.0,Empreendimento,B,12000,10.74,0,0.12,N
25,70000,Alugado,6.0,Pessoal,B,15000,11.89,0,0.21,N
34,62000,Hipotecado,18.0,Empreendimento,B,28000,11.71,0,0.45,N
28,63564,Alugado,4.0,Médico,C,16000,13.47,0,0.25,S
70,30000,Alugado,1.0,Médico,B,5000,10.96,0,0.17,N
22,75000,Hipotecado,3.0,Educação,A,9000,5.79,0,0.12,N
24,200000,Alugado,8.0,Empreendimento,B,12000,12.69,0,0.06,N
26,110000,Hipotecado,0.0,Empreendimento,A,15600,6.17,0,0.14,N
24,75000,Hipotecado,4.0,Quitação de dívidas,C,11200,13.99,0,0.15,S
28,83004,Alugado,3.0,Quitação de dívidas,B,10000,11.86,0,0.12,N
28,60000,Alugado,10.0,Reforma Casa,C,10500,15.27,0,0.17,S
22,50985,Alugado,4.0,Educação,C,11000,13.11,0,0.22,N
21,32400,Alugado,2.0,Médico,C,10000,13.23,1,0.31,N
32,64000,Alugado,1.0,Reforma Casa,B,10000,12.69,0,0.16,N
29,51540,Hipotecado,3.0,Quitação de dívidas,A,4000,5.79,0,0.08,N
29,71000,Alugado,4.0,Quitação de dívidas,A,9700,8.94,0,0.14,N
23,85000,Alugado,5.0,Empreendimento,A,3000,7.49,0,0.04,N
23,189996,Próprio,0.0,Pessoal,B,24000,11.83,0,0.13,N
24,75996,Alugado,1.0,Quitação de dívidas,E,10000,16.0,1,0.13,N
26,110004,Hipotecado,1.0,Empreendimento,B,12000,10.36,0,0.11,N
41,58000,Hipotecado,6.0,Quitação de dívidas,C,5200,12.87,0,0.09,N
23,42000,Alugado,1.0,Reforma Casa,C,6000,12.99,1,0.14,N
35,79750,Hipotecado,5.0,Quitação de dívidas,B,35000,11.99,0,0.44,N
31,73000,Hipotecado,4.0,Quitação de dívidas,F,16000,19.41,1,0.22,N
22,70000,Alugado,3.0,Pessoal,B,5600,11.14,0,0.08,N
22,43600,Hipotecado,4.0,Quitação de dívidas,D,10000,14.96,1,0.23,N
22,70000,Alugado,5.0,Pessoal,A,10000,6.03,0,0.14,N
